,Date,LocationID,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,DO_passenger,DOTripDistance_count,DO_fare,DropOff_count
726,2021-06,4,4365.0,12924.42,3809,54966.24,17082.0,38411.33,162368.68,12556
727,2021-06,12,1742.0,4724.59,1060,18325.86,2124.0,5462.36,21754.81,1332
728,2021-06,13,23130.0,68873.19,15945,262833.33,29855.0,96057.24,356762.26,20603
729,2021-06,24,14624.0,30094.21,10877,133670.67,16317.0,35018.66,147214.59,11843
730,2021-06,41,17448.0,105850.86,13626,172032.05,31250.0,137405.33,324429.62,22955
731,2021-06,42,6698.0,96221.29000000001,6224,94457.52,20326.0,324056.47000000003,291386.93,15908
732,2021-06,43,78589.0,115871.53,52267,556709.0,60391.0,86893.12,414867.27999999997,40919
733,2021-06,45,5206.0,17405.07,3909,61742.67,9225.0,24580.73,102749.35,6621
734,2021-06,48,105341.0,394216.04000000004,74727,847679.51,93085.0,190974.02,735238.46,65399
735,2021-06,50,27995.0,54074.7,20762,245891.46,42700.0,74949.91,342750.44,30830
736,2021-06,68,88709.0,221946.30000000002,62874,742819.97,84845.0,203419.56,681253.87,60373
737,2021-06,74,17693.0,163225.92,14026,183347.27,36680.0,335014.77,364753.04,27740
738,2021-06,75,37253.0,160555.23,28474,351721.96,60243.0,341865.53,520137.49,44756
739,2021-06,79,104093.0,197012.8,73841,854771.58,83459.0,275933.41,693163.42,59326
740,2021-06,87,20836.0,65701.0,15114,249751.14,23473.0,90832.21,299342.7,17158
741,2021-06,88,10551.0,34112.47,7282,127472.23,12124.0,42377.61,150166.88,8565
742,2021-06,90,72586.0,183562.31,52563,562226.13,54425.0,136653.22,415113.72,39487
743,2021-06,100,61152.0,105498.54,44177,492804.61,54118.0,160539.08000000002,426009.04,38267
744,2021-06,107,100007.0,301576.42,71791,782110.14,78014.0,140929.94,586561.6,56311
745,2021-06,113,56787.0,94489.34,40562,448700.3,50518.0,89239.32,409077.15,36325
746,2021-06,114,43696.0,78468.88,30265,350995.33,39714.0,68419.01,318586.04,27660
747,2021-06,116,5274.0,191157.7,4301,67691.5,11785.0,135618.38999999998,173711.13,8919
748,2021-06,120,29.0,171.93,26,752.29,136.0,1037.06,3472.07,119
749,2021-06,125,18861.0,36506.13,13230,158901.06,16815.0,36547.23,157817.22,11872
750,2021-06,127,406.0,2527.04,423,10404.98,2931.0,21239.05,68672.38,2233
751,2021-06,128,40.0,559.77,65,2171.54,202.0,1728.6,5861.84,193
752,2021-06,137,57182.0,142280.87,42508,481861.89,56608.0,259834.83000000002,439872.26,42054
753,2021-06,140,88392.0,242053.87,65061,766923.03,85207.0,1087234.83,691557.24,63556
754,2021-06,141,118041.0,337783.60000000003,85751,860629.02,117825.0,260452.31000000003,818750.24,84554
755,2021-06,142,127549.0,199354.65,90704,942927.09,107542.0,345494.72000000003,767177.84,77219
756,2021-06,143,53019.0,187088.9,38487,421658.64,63024.0,269105.99,485775.59,45563
757,2021-06,144,30047.0,58694.76,20996,268724.99,34799.0,69636.1,318864.13,24027
758,2021-06,148,35227.0,215340.93,24825,328618.57,36996.0,218384.5,358027.08999999997,25894
759,2021-06,151,44039.0,241735.89,32600,380862.51,44017.0,243958.44,372645.3,31862
760,2021-06,152,3832.0,9588.17,2957,40997.33,7072.0,20822.03,82183.2,5217
761,2021-06,153,46.0,312.67,64,1786.07,144.0,1362.33,4741.6,132
762,2021-06,158,27089.0,51346.97,18753,235283.72,41914.0,77240.48,353756.38,29024
763,2021-06,161,135617.0,362900.83,96963,1032396.96,127711.0,283798.25,896791.23,92764
764,2021-06,162,119735.0,196613.81,87146,915240.89,99511.0,360197.20999999996,726422.85,72425
765,2021-06,163,101388.0,164415.96,72289,787544.33,88590.0,236083.00999999998,654945.63,63032
766,2021-06,164,81174.0,133855.34,57618,634698.48,75514.0,182591.26,595350.01,53181
767,2021-06,166,21765.0,47003.19,16158,208322.42,27205.0,409345.32999999996,264446.7,20051
768,2021-06,170,125412.0,419605.28,91342,997533.16,118151.0,257331.65,867580.65,85438
769,2021-06,186,129142.0,245307.08,93582,1084255.01,85551.0,255610.53,650199.37,61492
770,2021-06,194,139.0,119123.57,141,5149.72,776.0,3595.25,13652.84,625
771,2021-06,202,119.0,868.16,148,3748.32,1789.0,8194.33,29535.18,1356
772,2021-06,209,7083.0,21038.9,5076,82319.34,10047.0,33000.36,121920.45,7098
773,2021-06,211,25558.0,48498.9,17894,221748.81,33513.0,66501.32,306100.25,23460
774,2021-06,224,6265.0,13695.19,4783,59670.07,14372.0,28138.46,120306.03,10276
775,2021-06,229,91825.0,147617.68,66651,673547.69,88311.0,265635.77,637973.53,63758
776,2021-06,230,82919.0,218953.71,58022,698832.13,76182.0,173436.06,632348.46,51661
777,2021-06,231,52352.0,183721.33000000002,37332,514223.68,55212.0,143903.15,575057.84,39301
778,2021-06,232,12378.0,175811.96000000002,8567,133049.83,28192.0,189783.95,292840.56,19565
779,2021-06,233,54595.0,97260.4,39841,438204.33,59781.0,301619.72,452108.33,43426
780,2021-06,234,107893.0,171476.75,77044,825430.4,95362.0,143503.62,692069.99,68853
781,2021-06,236,188372.0,415998.61,136833,1377305.02,189451.0,386777.38,1302845.31,136264
782,2021-06,237,206635.0,277877.83999999997,149341,1409999.58,180721.0,423988.98,1172964.07,130880
783,2021-06,238,94372.0,177056.94,69325,766854.84,101021.0,274305.74,805314.81,72693
784,2021-06,239,124287.0,228385.84,88386,933256.78,116911.0,190624.58000000002,867872.77,83709
785,2021-06,243,777.0,4586.65,872,20213.03,7564.0,95882.68000000001,160775.54,5674
786,2021-06,244,5122.0,70662.91,4316,79752.67,14552.0,175192.09999999998,264306.07,11189
787,2021-06,246,50414.0,292612.71,34689,406589.18,65257.0,109630.98,523172.59,45417
788,2021-06,249,81516.0,260469.6,57574,650067.77,69791.0,113097.69,535842.39,49504
789,2021-06,261,17433.0,96547.15,11761,192315.12,14785.0,49949.64,181730.78,10278
790,2021-06,262,58329.0,251544.81999999998,42731,474248.19,63613.0,320774.93,508098.05,46022
791,2021-06,263,95348.0,308813.06999999995,69124,739566.17,90010.0,154719.9,674994.32,65100
792,2021-07,4,4139.0,122637.99,3865,59104.4,17317.0,180564.99000000002,167729.21,12728
793,2021-07,12,2483.0,6066.6,1409,23575.34,3067.0,7656.3,29555.2,1761
794,2021-07,13,26899.0,78791.6,18189,295293.57,34694.0,110557.55,400616.94,23368
795,2021-07,24,12716.0,80500.81,9689,122733.69,14370.0,33324.64,133727.32,10396
796,2021-07,41,15616.0,34376.13,12159,155037.99,29088.0,143745.85,312994.51,21564
797,2021-07,42,6237.0,602084.2000000001,5819,92702.35,20108.0,153166.19999999998,289332.89,15638
798,2021-07,43,70814.0,107014.53,46168,495995.07,55519.0,182688.97,375755.98,36393
799,2021-07,45,6051.0,15257.92,4280,65571.05,11060.0,145688.65000000002,111933.56,7552
800,2021-07,48,116167.0,209290.74,81371,930203.74,105114.0,289203.63,840799.62,73267
801,2021-07,50,29565.0,360185.67000000004,22258,263009.76,45365.0,79874.15,362215.46,32478
802,2021-07,68,97263.0,184432.33,67704,800139.69,93165.0,191117.94,728821.97,64762
803,2021-07,74,17192.0,517481.47,13572,175342.97,37107.0,156972.97999999998,359794.16,27641
804,2021-07,75,34911.0,88110.67,26766,324817.34,57441.0,857915.55,493033.01,42818
805,2021-07,79,111944.0,392729.07999999996,79020,918731.22,91638.0,247009.08000000002,749966.11,64198
806,2021-07,87,22180.0,68343.89,15998,258997.02,26423.0,182150.88,330928.57,19112
807,2021-07,88,12339.0,37741.59,8168,139674.19,14223.0,48417.99,171290.07,9634
808,2021-07,90,73301.0,119275.43000000001,52560,556745.75,55168.0,108407.28,419272.54,39561
809,2021-07,100,68555.0,117713.0,47850,541586.62,61135.0,463532.92,473560.82,41978
810,2021-07,107,98012.0,165983.44,70083,755977.3099999999,78789.0,436279.95,589827.12,56645
811,2021-07,113,55451.0,92216.55,39358,429278.25,48333.0,87326.48,387527.07,34486
812,2021-07,114,46858.0,84228.99,32423,375033.41,42170.0,71913.9,329538.06,28959
813,2021-07,116,4851.0,141372.86,4124,66633.56999999999,11361.0,109491.99,174637.5,8662
814,2021-07,120,36.0,227.59,29,944.8199999999999,137.0,788.33,2749.59,106
815,2021-07,125,19990.0,40789.67,14255,176016.19,18414.0,110430.86,173558.16,12844
816,2021-07,127,310.0,2218.84,361,9416.89,3025.0,157621.25000000003,72327.8,2317
817,2021-07,128,29.0,167893.05,55,2138.92,214.0,1603.46,5110.41,163
818,2021-07,137,56649.0,183136.38999999998,41655,466515.98,57115.0,420333.72,440024.63,42010
819,2021-07,140,80699.0,353645.01999999996,59415,693212.19,79412.0,567177.78,637899.0599999999,59334
820,2021-07,141,109889.0,310641.27,79190,803542.23,109090.0,171565.96,766107.87,78068
821,2021-07,142,120272.0,194681.4,85307,886226.34,100880.0,228546.0,716562.69,71950
822,2021-07,143,45100.0,292284.74,33684,368606.32,56915.0,182994.06,446971.18,41159
823,2021-07,144,34086.0,127268.94,23354,296463.58,39204.0,140866.06,350095.42,26715
824,2021-07,148,40850.0,256554.65000000002,28676,383172.0,44285.0,167511.43999999997,417181.63,30456
825,2021-07,151,38518.0,77002.27,28583,337490.53,39230.0,200154.3,338343.47,28336
826,2021-07,152,3426.0,9494.17,2792,39608.3,6620.0,20719.57,79665.47,4995
827,2021-07,153,40.0,472.77,75,2390.39,168.0,1733.67,5791.54,161
828,2021-07,158,29063.0,55927.52,19961,250970.71,42610.0,79067.96,347879.79,29108
829,2021-07,161,142685.0,294159.88,99417,1046280.92,130038.0,184061.16999999998,891468.67,92016
830,2021-07,162,127201.0,210957.35,90729,960195.97,103978.0,161099.34,745504.7,74551
831,2021-07,163,106227.0,181039.43,74026,805927.73,94371.0,289217.25,694804.03,65226
832,2021-07,164,88879.0,145201.04,61533,675047.3,82446.0,137634.72,628426.1,56517
833,2021-07,166,19994.0,141801.91,14949,197934.99,25570.0,195631.08,253217.62,18514
834,2021-07,170,131173.0,286909.08999999997,94502,1025043.57,122913.0,668931.25,898538.89,88254
835,2021-07,186,146564.0,383197.06,103622,1203701.35,99131.0,330936.18,735770.65,69707
836,2021-07,194,134.0,914.9399999999999,147,5580.42,437.0,2774.76,10085.3,399
837,2021-07,202,160.0,882.01,162,4029.95,1979.0,9040.84,32618.11,1454
838,2021-07,209,7699.0,22027.06,5427,84818.48,10984.0,369734.92,130372.17,7558
839,2021-07,211,28399.0,116033.16,19299,237342.08,35681.0,224474.43,308010.14,24283
840,2021-07,224,5753.0,12496.64,4437,54812.15,13612.0,28751.59,119542.74,9940
841,2021-07,229,89242.0,178973.47,63774,643185.76,86588.0,136345.93,620412.0,61886
842,2021-07,230,103500.0,569053.79,69233,856693.3,97592.0,334968.74,808428.91,63123
843,2021-07,231,51021.0,246615.21,36315,497673.36,54934.0,178920.18,570995.6,38879
844,2021-07,232,19584.0,238230.57,12361,184370.63,34828.0,262052.16000000003,350440.36,23463
845,2021-07,233,55518.0,305532.94,39832,439550.0,63078.0,260495.84,477108.61,44984
846,2021-07,234,109520.0,274045.4,77240,814033.29,97618.0,225226.45,689986.05,68897
847,2021-07,236,151539.0,301398.08,109574,1099935.49,152014.0,233329.03,1051862.7,109315
848,2021-07,237,177497.0,247431.41,127645,1196660.59,153074.0,317175.68,982400.05,110038
849,2021-07,238,79315.0,192430.9,58945,656019.02,86046.0,203119.67,711003.52,62450
850,2021-07,239,111760.0,350434.77,79305,854514.04,104804.0,185183.04,797970.49,74911
851,2021-07,243,748.0,4689.98,865,20743.35,7582.0,85153.67000000001,164759.66,5710
852,2021-07,244,4716.0,52965.83,3978,75339.32,14667.0,143353.39,269507.71,11211
853,2021-07,246,56575.0,250656.13999999998,38384,439236.91,68501.0,324987.95,528007.23,47273
854,2021-07,249,83956.0,149152.4,58862,662382.37,71410.0,287969.49,542640.34,50239
855,2021-07,261,20584.0,55524.49,13455,216518.26,17973.0,236952.12,211112.25,12009
856,2021-07,262,48997.0,100348.04,36477,418712.26,55931.0,115366.86,464113.51,40418
857,2021-07,263,88351.0,499436.51,64185,690602.32,84330.0,204260.25,647325.83,60909
858,2021-08,4,4354.0,84545.8,4111,60957.340000000004,16937.0,112024.01000000001,167623.69,12658
859,2021-08,12,2279.0,5837.35,1302,22075.75,2586.0,6729.8,25323.920000000002,1538
860,2021-08,13,25216.0,94009.02,17335,284345.75,31289.0,136482.31,366121.5,21424
861,2021-08,24,12221.0,105830.8,9384,119109.41,14258.0,116162.53000000001,143895.57,10559
862,2021-08,41,14408.0,351074.81,11436,147021.65,28796.0,99541.49,324657.1,21577
863,2021-08,42,5694.0,419549.47000000003,5328,83295.05,19424.0,76723.58,287544.13,15268
864,2021-08,43,65186.0,179242.79,43230,459836.38,50900.0,132004.41,353858.06,34184
865,2021-08,45,5234.0,14525.74,3926,61731.27,10494.0,27817.7,112837.20999999999,7408
866,2021-08,48,113233.0,334114.11000000004,81254,930215.49,103210.0,299851.60000000003,858097.05,73578
867,2021-08,50,29061.0,245853.84,22217,263236.37,45200.0,82120.95999999999,363083.95,32911
868,2021-08,68,94968.0,178572.29,67713,800203.84,90462.0,325153.23,728240.14,64546
869,2021-08,74,15658.0,263359.51,12460,162652.06,33929.0,289316.26,340980.98,25593
870,2021-08,75,33150.0,293783.38,25383,309270.6,55124.0,251306.39,486634.06,41414
871,2021-08,79,111375.0,329525.31,80173,941888.48,89795.0,317866.89999999997,769560.27,64358
872,2021-08,87,21521.0,70199.75,16012,263707.37,26426.0,95524.43000000001,338435.38,19625
873,2021-08,88,10748.0,34367.78,7400,125425.33,12574.0,45504.03,156852.28,8885
874,2021-08,90,73086.0,273410.16,53369,565758.46,54671.0,249227.35999999996,420661.8,39800
875,2021-08,100,68454.0,119194.21,48553,544308.0,58954.0,173883.96,456272.22000000003,41378
876,2021-08,107,94825.0,167528.6,69060,749322.5,78137.0,133791.8,591943.34,56387
877,2021-08,113,53632.0,91364.81,38580,422712.82,46876.0,87658.19,382499.34,33888
878,2021-08,114,46128.0,144372.13,32665,377061.56,39525.0,136631.65,317172.55,27726
879,2021-08,116,4508.0,180241.02999999997,3847,62124.32,11653.0,315064.62,182405.04,8959
880,2021-08,120,18.0,172.45,26,730.51,133.0,882.76,2926.5699999999997,98
881,2021-08,125,20646.0,41484.86,14500,178417.38,17791.0,40094.68,165160.38,12541
882,2021-08,127,317.0,2188.06,364,9440.16,3079.0,83541.87,75544.3,2399
883,2021-08,128,26.0,364.11,43,1506.47,184.0,51908.25000000001,4912.24,160
884,2021-08,137,55436.0,523052.65,41677,467793.88,56288.0,367713.39999999997,438926.62,42102
885,2021-08,140,78280.0,454776.72,58386,683305.68,78659.0,560137.34,652256.6,59463
886,2021-08,141,107251.0,261543.28,78125,792591.69,106737.0,592745.23,775823.35,77849
887,2021-08,142,113348.0,214147.67,81741,852725.0,97451.0,238568.99,715188.35,70738
888,2021-08,143,44810.0,187679.36,33697,369539.64,55658.0,123099.15,451328.53,40874
889,2021-08,144,32187.0,83979.70999999999,22830,295286.04,38241.0,173195.95,348031.23,26362
890,2021-08,148,39782.0,116880.63,28487,386842.27,43753.0,415069.22000000003,419147.64,30515
891,2021-08,151,37405.0,213032.28,28135,333580.51,38227.0,247214.86000000002,341531.1,27984
892,2021-08,152,3656.0,198217.11000000002,2909,42571.3,6529.0,111011.96000000002,80591.25,4910
893,2021-08,153,58.0,33673.37999999999,82,2195.83,198.0,1969.46,6838.85,176
894,2021-08,158,27092.0,53146.1,18999,236938.49,38315.0,72456.11,315838.69,26682
895,2021-08,161,136995.0,260534.05000000002,98022,1028893.88,124182.0,291590.74,861844.94,89462
896,2021-08,162,121891.0,207478.69,88497,933973.58,98873.0,358486.73,729726.73,72199
897,2021-08,163,101549.0,170411.37,72250,781517.33,89887.0,411188.16000000003,676408.74,63731
898,2021-08,164,85282.0,314272.57,60343,660832.74,78325.0,234659.08999999997,609128.41,54879
899,2021-08,166,20255.0,94611.51,15161,201083.33000000002,28016.0,76618.2,294865.37,20525
900,2021-08,170,126408.0,378519.81,92734,1001358.04,118754.0,190239.66,882070.5,86783
901,2021-08,186,140770.0,256988.93,101774,1168821.35,94563.0,378223.66000000003,713243.67,67838
902,2021-08,194,165.0,1104.01,166,6887.3,425.0,52598.530000000006,10157.130000000001,407
903,2021-08,202,125.0,857.76,137,3956.57,2304.0,11016.65,37801.13,1656
904,2021-08,209,7133.0,21597.26,5238,82651.65,10665.0,173272.68,130378.65,7547
905,2021-08,211,27517.0,54383.6,19418,238373.79,33774.0,78738.56,298769.12,23612
906,2021-08,224,5761.0,82359.81999999999,4604,58190.72,14285.0,51395.01,130273.17,10485
907,2021-08,229,84541.0,266432.87999999995,61977,622870.2,82999.0,265353.19,605027.3,60577
908,2021-08,230,98229.0,190954.47,67054,822425.13,90950.0,204931.85,760892.25,60617
909,2021-08,231,48470.0,117828.52,35176,483724.23,52342.0,138613.79,548495.22,37527
910,2021-08,232,19162.0,98958.99,12528,186244.69,32614.0,85685.71,336142.07,22599
911,2021-08,233,53940.0,98677.72,39392,431377.42,61278.0,287246.45,465987.59,44447
912,2021-08,234,106209.0,171186.22,76183,804461.68,92176.0,230328.38999999998,659194.57,66479
913,2021-08,236,140685.0,389441.33,103301,1037684.29,144082.0,344801.86,1023828.11,104974
914,2021-08,237,168577.0,237527.94,122467,1149908.39,146598.0,299807.17,959155.36,107057
915,2021-08,238,78230.0,211508.01,58614,654634.57,84102.0,258171.11,708950.64,61695
916,2021-08,239,105522.0,241836.72,76311,819984.73,100786.0,525895.1,793401.64,73095
917,2021-08,243,752.0,4205.07,782,18602.29,7614.0,52654.85,167775.6,5745
918,2021-08,244,4488.0,159329.97,3882,74442.22,14893.0,83460.26,280616.56,11556
919,2021-08,246,53274.0,94623.69,37013,425927.7,64885.0,111536.68000000001,512430.73,45997
920,2021-08,249,83374.0,153257.64,59635,675241.55,68323.0,191462.58,521040.36,48752
921,2021-08,261,18675.0,193036.15,12627,202210.2,16260.0,56046.62,198514.3,11252
922,2021-08,262,47256.0,195809.27000000002,35573,405160.33,54829.0,201539.11000000002,469188.04,40047
923,2021-08,263,85166.0,569112.71,62488,676987.8,81139.0,280964.99,644322.14,59415
924,2021-09,4,4543.0,142468.02000000002,4225,65516.020000000004,17213.0,40878.4,175112.05,12949
925,2021-09,12,1742.0,4889.7300000000005,1095,18831.329999999998,2198.0,5562.16,22287.76,1349
926,2021-09,13,25620.0,81709.87,18097,308239.78,32176.0,106849.04,399689.18,22765
927,2021-09,24,14187.0,30531.239999999998,10834,139639.29,15650.0,36716.84,151491.59,11500
928,2021-09,41,14492.0,121976.63,11618,152853.39,28977.0,125693.45,327568.43,21884
929,2021-09,42,5399.0,320332.48,5079,81113.7,18885.0,277532.77999999997,281906.1,14772
930,2021-09,43,75649.0,117834.56999999999,50996,574192.35,58009.0,88316.98,429094.05,39667
931,2021-09,45,5030.0,112805.36,3859,64500.72,10035.0,27307.83,114702.34,7216
932,2021-09,48,120453.0,397442.36,87260,1046187.26,108341.0,388147.28,944672.1799999999,77135
933,2021-09,50,31097.0,64758.35,23915,292042.29,45349.0,160577.97,383539.5,33316
934,2021-09,68,102189.0,512158.7,73671,908280.71,95953.0,241100.69,820093.75,69545
935,2021-09,74,16288.0,109197.73000000001,12816,174879.41999999998,34209.0,399646.92,355631.51,26029
936,2021-09,75,33483.0,174085.39,25985,333703.14,56159.0,200341.38,516168.1,42388
937,2021-09,79,112662.0,538282.04,81987,991383.11,90604.0,189842.63,809659.41,65549
938,2021-09,87,23591.0,95149.97,17796,303967.47,29011.0,123328.51,393194.58,21576
939,2021-09,88,11251.0,37984.22,8081,142872.81,13747.0,51158.93,184065.82,10040
940,2021-09,90,77593.0,130810.53,56463,627147.41,57697.0,174803.56,460302.45,42145
941,2021-09,100,65504.0,116393.04,47209,551381.84,56240.0,219345.36000000002,464766.18,40227
942,2021-09,107,99208.0,275519.7,72900,827714.76,79789.0,140150.03,1464942.57,58761
943,2021-09,113,56892.0,311909.64,41802,486388.0,52103.0,98128.79,452963.65,38427
944,2021-09,114,49555.0,92358.22,35136,420429.8,42845.0,181705.0,362148.25,30512
945,2021-09,116,4496.0,91506.78,3837,63237.13,11881.0,51086.62,184825.12,9056
946,2021-09,120,67.0,169.22,32,726.26,142.0,713.58,2410.36,96
947,2021-09,125,23465.0,91095.59,16730,215557.22999999998,20343.0,49199.5,204005.87,14595
948,2021-09,127,289.0,2150.38,320,8782.67,2934.0,94569.12,71355.87,2288
949,2021-09,128,23.0,173.11,30,676.62,147.0,1154.87,3807.66,128
950,2021-09,137,54258.0,108286.42,40980,485143.19,54938.0,367636.95,462900.85,41680
951,2021-09,140,81067.0,164327.82,61247,749174.89,81064.0,447826.96,708195.68,61068
952,2021-09,141,111955.0,247894.53,82196,1700928.9,112414.0,527586.8099999999,859118.38,82204
953,2021-09,142,129016.0,240350.26,93782,1031722.53,110576.0,177771.85,846651.86,80655
954,2021-09,143,52155.0,150254.56,38938,439394.45,62606.0,112156.14,520460.11,46385
955,2021-09,144,34854.0,72100.54000000001,24938,330283.7,38751.0,81926.76,378563.46,27401
956,2021-09,148,40603.0,98955.69,29619,416883.08,43432.0,223140.52,454359.72,30964
957,2021-09,151,40908.0,80245.31,30551,370080.78,42007.0,145538.8,376505.13,30805
958,2021-09,152,3486.0,9626.1,2819,40612.95,6561.0,201543.04,83245.6,5011
